DOC_ID,REVIEW_TEXT,preprocessed_text,VERIFIED_PURCHASE,review_word_count,LABEL,label_num
9496,This is an adorable vintage looking classy bracelet. This is one of my favorites now because of it's style that is so unique. This is exactly what I ordered for. I would recommend it.,ador vintag look classi bracelet one favorit style uniqu exactli order would recommend,Y,34,fake,1
9497,Watch was shipped quickly. Image is very true representation of the product. I have a small wrists and I am still able to wear the watch.,watch ship quickli imag true represent product small wrist still abl wear watch,N,26,fake,1
9498,For the price this is very powerful and well made.I liked it so much I bought one for another family member and had it shipped to him.,price power well made like much bought one anoth famili member ship,N,27,fake,1
9499,"this is a great little kit for an older child except for the sharp pointed scissor.  had to remove it from the gift before presenting it to my nephew.  Be warned, watch out for your table legs.",great littl kit older child except sharp point scissor remov gift present nephew warn watch tabl leg,Y,37,fake,1
9500,This product arrived just in time when I was considering buying both games separately. Definitely worth your money. Comes with a great collection of games on both discs. A must-have in your game collection!,product arriv time consid buy game separ definit worth money come great collect game disc must game collect,N,34,fake,1
9501,"I LIKE THIS BLU RAY VERY MUCH . I AM VERY HAPPY WITH IT, IT HAS MANY SPECIAL FEATURES ON IT THAT MAKE IT WORTH TO BUY . HOWEVER THE MOVIE ITSELF, HAPPENS TO BE ONE OF THE BEST ONES I HAVE EVER SEEN .",like blu ray much happi mani special featur make worth buy howev movi happen one best one ever seen,N,45,fake,1
9502,"I like the design of this necklace. Horse related designs are my favorite. A horseshoe design makes me feel like I'm on the giant's shoulder. I got this from my roommate, it is very nice in the sun. The only thing is the length of the chain. It's not long enough.",like design necklac hors relat design favorit horsesho design make feel like giant shoulder got roommat nice sun thing length chain long enough,N,51,fake,1
9503,These tables are fantastic. Just the right height. Solid construction. Love these highly recommended. For the price you can't go wrong!,tabl fantast right height solid construct love highli recommend price go wrong,N,21,fake,1
9504,"My family owns an Apple TV for our communal living room TV and I recently decided I wanted a similar, more affordable option for my personal TV. After some research, I am so happy I decided to go with the Plair 2! As a college student working part-time, this device was perfect for my budget and delivers the same way our Apple TV does. Set up was quick, the app is extremely user friendly, and I love that I can access my Plair device from my cell phone and computer. As a huge fan of Netflix, I am ecstatic that I can now watch all my shows and movies on my TV instead of my small laptop screen. I plan to use the device to beam pictures or projects to larger screens for presentations, etc as well. The small, portable device is perfect for easy transportation. Overall, I am very satisfied with my purchase and will recommend Plair to others!",famili own appl tv commun live room tv recent decid want similar afford option person tv research happi decid go plair 2 colleg student work part time devic perfect budget deliv way appl tv set quick app extrem user friendli love access plair devic cell phone comput huge fan netflix ecstat watch show movi tv instead small laptop screen plan use devic beam pictur project larger screen present etc well small portabl devic perfect easi transport overal satisfi purchas recommend plair other,Y,160,fake,1
9505,This is the best classy watch I've ever found. When I talk about the dial It has got a very sleek metallic frame which gives a formal classy look. 12 hour number coordinates add even more attraction towards the dail resulting in the beaty of the richness. Soft nubuck suede band with top stitch in contrast color makes look the strap even more attractive giving the classic shape to the dail which helps the watch look beautiful when we wear it. This would be the most recommended one for the people who love to wear the classic watches at affordable price.,best classi watch ever found talk dial got sleek metal frame give formal classi look 12 hour number coordin add even attract toward dail result beati rich soft nubuck sued band top stitch contrast color make look strap even attract give classic shape dail help watch look beauti wear would recommend one peopl love wear classic watch afford price,N,101,fake,1
9506,"I just love the color, it isn't that big. But when you look in to the bag it's just massive! I was on vacation with this bag, and I just loved it! I put my laptop and tablet within it without any problems.",love color big look bag massiv vacat bag love put laptop tablet within without problem,N,43,fake,1
9507,Wow! I am so surprised to see the amazing width of this curb. This product is just a perfect for all guys like me who love wearing men's jewelry. I found this product online and cant resist buying this immediately.,wow surpris see amaz width curb product perfect guy like love wear men jewelri found product onlin cant resist buy immedi,N,40,fake,1
9508,"This microphone captures sound perfectly and I could not be happier with it when recording certain instruments or even my own terrible voice! Whatever, I just use it for personal reasons anyway and I’m happy with what I get from it.",microphon captur sound perfectli could happier record certain instrument even terribl voic whatev use person reason anyway happi get,N,41,fake,1
9509,"Killer Mermaid was real exciting to watch. I must have tried covering my face more than a few times with the suspense of who the mermaid would kill next! The beautiful Kristina Klebe plays her role almost too well capturing the audience for the entire duration of the film. The setting took place in a beautiful Mediterranean landscape where a fun vacation went wrong. Mermaids have always had the innocent reputation, so this was truly a nice twist. Not to mention Franco Nero was in it too!",killer mermaid real excit watch must tri cover face time suspens mermaid would kill next beauti kristina klebe play role almost well captur audienc entir durat film set took place beauti mediterranean landscap fun vacat went wrong mermaid alway innoc reput truli nice twist mention franco nero,N,87,fake,1
9510,Keep my hands warm and DRY on those horrible icy mornings. Such a great winter product. The faster I can get in to my car the better.,keep hand warm dri horribl ici morn great winter product faster get car better,Y,27,fake,1
9511,This movie was so cute!<br /><br />I thought it was very enjoyable. I'm looking forward to seein it again. I loved it.,movi cute br br thought enjoy look forward seein love,N,22,fake,1
9512,"I'm satisfied with the good I received. Still I don't know how to operate the subtitle yet, but I think I can solve this problem soon.",satisfi good receiv still know oper subtitl yet think solv problem soon,Y,26,fake,1
9513,My daughter and I recently got into charm bracelets so I bought these for the both of us. They work great and the fact that the charms will never come off is an added bonus. All different kinds of beads and charms will fit and I think that's where the beauty of it really shows. You really cannot tell the difference from its more expensive counterparts.,daughter recent got charm bracelet bought us work great fact charm never come ad bonu differ kind bead charm fit think beauti realli show realli cannot tell differ expens counterpart,N,66,fake,1
9514,"[[VIDEOID:mo1LKDPXHDOWZ1R]]These are quality mics that were affordable and sound excellent. It's an easy system to set up and operate, everything was included to get started. Nothing feels cheap or junky about any of the parts. It really doesn't have the clarity and power that you might get out of a single microphone plugged into an amp because it's simply multiple mics running off it's own antenna receiver. However, it works perfectly for getting voices heard over a conference, church- something like that, it's perfect. And, it allows multiple people to have a mic and not have to pass one around.. that is always awkward and wastes time. It's a fantastic system! I posted a video that hopefully shows the system well and shows you all that it comes with and how it works.",videoid mo1lkdpxhdowz1r qualiti mic afford sound excel easi system set oper everyth includ get start noth feel cheap junki part realli clariti power might get singl microphon plug amp simpli multipl mic run antenna receiv howev work perfectli get voic heard confer church someth like perfect allow multipl peopl mic pass one around alway awkward wast time fantast system post video hope show system well show come work,N,133,fake,1
9515,"Better than expected. Assembly not difficult. Pleased with product. Shipping crate said one of three but there were only two. Sturdy piece of furniture for my 9 year old twins, exceptional price!",better expect assembl difficult pleas product ship crate said one three two sturdi piec furnitur 9 year old twin except price,N,32,fake,1
9516,"I love this product, good quality, the light is very bright, i would definitely recommend this product.",love product good qualiti light bright would definit recommend product,N,17,fake,1
9517,"I was a bit worried about the purchase I made because of the some bad reviews I read but I bought it still. Upon receiving it, I was very happy that it fits me just right! I have no problem about the fit, really! Aside from that, the design is absolutely pretty! It looks very elegant. Most of my friends thought that is very expensive. I am very happy about my purchase!",bit worri purchas made bad review read bought still upon receiv happi fit right problem fit realli asid design absolut pretti look eleg friend thought expens happi purchas,Y,72,fake,1
9518,"I'm just starting out in the music business, so I can't afford to spend a lot on equipment. Most of the coffee shops I perform at don't have their own gear, so I needed to buy my own mic stand, mic and so on, and this stand was much closer to my budget than any of the others I looked at. Boy was I happy to see whole strong and durable this stand is, since it has to last me until I start hitting it big. Sure was happy to find this.",start music busi afford spend lot equip coffe shop perform gear need buy mic stand mic stand much closer budget other look boy happi see whole strong durabl stand sinc last start hit big sure happi find,N,92,fake,1
9519,My son needed this for school or else he'd lose points. This one was exactly like the one the teacher owned. My son loves it.,son need school els lose point one exactli like one teacher own son love,N,25,fake,1
9520,"This paperweight is not only useful, it is also attractive. I got in this in one paperweight all those that I wanted. This one has both elegance and simplicity. My desk became even more nice-looking because of this paperweight. I am very impressed with this one. You should try this too!",paperweight use also attract got one paperweight want one eleg simplic desk becam even nice look paperweight impress one tri,N,51,fake,1
9521,An amazing game that maximizes the hardware of the PS4. I was waiting for a great title to drop and this was it! It somehow makes my investment in a PS4 seem worthwhile.,amaz game maxim hardwar ps4 wait great titl drop somehow make invest ps4 seem worthwhil,N,33,fake,1
9522,"But after you walk in them, you forget the price. These made such a huge change for me as I have really bad foot troubles and back problems. I cannot rave about these enough.",walk forget price made huge chang realli bad foot troubl back problem cannot rave enough,N,34,fake,1
9523,"This piece is super cute and has pretty attentive detail, especially considering the price! I span it all day the first day I got it and had no problems. Glad I snagged such a great necklace at such a low price.",piec super cute pretti attent detail especi consid price span day first day got problem glad snag great necklac low price,N,41,fake,1
9524,My husband is always cutting his fingers in the kitchen. These gloves work well for preventing that. I can now trust him to do all the cutting and chopping he wants unsupervised!,husband alway cut finger kitchen glove work well prevent trust cut chop want unsupervis,Y,32,fake,1
9525,"Quick delivery, super cool, very comfortable from Diamond Candy, high quality from the brand. Wonderful sunglasses!",quick deliveri super cool comfort diamond candi high qualiti brand wonder sunglass,Y,16,fake,1
9526,"The 12"" mat is the perfect size for small pieces of fabric and paper. It's an essential tool for scrapbooking and quilt making. You will thank yourself for getting it. It is like most self healing mats, so feel free to cut away on it. The swivel does tend to stick a bit but works better if you keep it flat.",12 mat perfect size small piec fabric paper essenti tool scrapbook quilt make thank get like self heal mat feel free cut away swivel tend stick bit work better keep flat,N,61,fake,1
9527,"My great experience with ForceCut 42i. Really I became so astonished to see its performance. Very light weight, 35 pounds is not so high. Works well from 110 to 220 volt. It has also auto air regulation and water separation system. My friend, Jessy is also now very interested to buy it. Thanks Longevity for your excellent products.",great experi forcecut 42i realli becam astonish see perform light weight 35 pound high work well 110 220 volt also auto air regul water separ system friend jessi also interest buy thank longev excel product,N,58,fake,1
9528,"These earrings came exactly as pictured and described. My only surprise is that they are a little bit heavy, but they do not bother me at all when I wear them. It is just that they are weighty in comparison to most of my other earrings. The gemstones are bright and clear and look great! I have received compliments on them and am very pleased with these earrings!",ear came exactli pictur describ surpris littl bit heavi bother wear weighti comparison ear gemston bright clear look great receiv compliment pleas ear,N,68,fake,1
9529,This is my first projector but I did a lot of research and came up with this guy. It is amazing. I have a 120&#34; Elite Screen at a 14 foot throw. It is a pain to get mounted perfectly because there is no lens shift but it is worth the savings of 1k. The bulb life is insane and it runs on a very low wattage. I can't be any happier with the purchase.,first projector lot research came guy amaz 120 34 elit screen 14 foot throw pain get mount perfectli len shift worth save 1k bulb life insan run low wattag happier purchas,Y,75,fake,1
9530,I just bought the beginner set as I am new to the craft. I just learned it last year and I really enjoy these.  The set is well made and very sturdy. 5 stars!,bought beginn set new craft learn last year realli enjoy set well made sturdi 5 star,N,34,fake,1
9531,"great bracelet i gave it to my niece and she actually loves it, I like that this bracelet is affordable and has a great craftsmanship the only thing that i would hope for is a better chain.",great bracelet gave niec actual love like bracelet afford great craftsmanship thing would hope better chain,Y,37,fake,1
9532,I love the design (aside from I LOVE PURPLE) it is so beautiful. so magical. XD it really looks elegant and I love how it looks on me. this is the perfect necklace for me.,love design asid love purpl beauti magic xd realli look eleg love look perfect necklac,N,35,fake,1
9533,"Very comfortable, good quality. Excellent shoeS for walking,BETTER THAN NIKE, this pair of shoes is very trendy,that's one of the reasons i purchased it",comfort good qualiti excel shoe walk better nike pair shoe trendi one reason purchas,N,24,fake,1
9534,"I've had a pair of these for most of my life. Some are good, some not so. These rubber boots by Bogs are pretty good. The soles are cut deep for grip. The fit is comfortable. They keep your feet dry and also warm with wool socks. Good boots.",pair life good rubber boot bog pretti good sole cut deep grip fit comfort keep feet dri also warm wool sock good boot,N,49,fake,1
9535,"i have other packing cubes before,but most cubes only 3 sets,and just ok to put my clothing,when i got this cubes,i thought they are what i need,i often travel for my business,i need take my clothing,purse,shoes,cell phone,shaver and all i need,i love my own thing ,not those provided by hotel,so after i got the cubes,i found i can put all my need in these 7 cubes,so nice!so cool!",pack cube cube 3 set ok put cloth got cube thought need often travel busi need take cloth purs shoe cell phone shaver need love thing provid hotel got cube found put need 7 cube nice cool,Y,68,fake,1
9536,"While the detailing is lovely, once again it's too small and delicate to really show up when it's worn. Perhaps on a very petite person the effect is better but on an average woman it seems to get &#34;lost&#34; on your neck.",detail love small delic realli show worn perhap petit person effect better averag woman seem get 34 lost 34 neck,N,42,fake,1
9537,"This is the kind of bag I was looking for my college classes. The leather is amazing and very soft. Th color is beautiful and well-polished, the stitching is terrific and holds the leather firmly. It's very comfortable to carry because of its light weight.<br /><br />Be sure to buy this only from ECOCRAFTWORLD as I have been scammed before by a seller showing the exact same picture and receiving a low quality bag when it delivered. EccocraftWorld has provided the true quality and gives you the exact thing shown in the picture. Over all, I'm really happy with this amazing bag.",kind bag look colleg class leather amaz soft th color beauti well polish stitch terrif hold leather firmli comfort carri light weight br br sure buy ecocraftworld scam seller show exact pictur receiv low qualiti bag deliv eccocraftworld provid true qualiti give exact thing shown pictur realli happi amaz bag,N,102,fake,1
9538,"Good looking sunglasses, great for the price. They fit my summer look well a very expensive set of glass, love my new glasses.",good look sunglass great price fit summer look well expens set glass love new glass,N,23,fake,1
9539,"I bought this for my daughter who is turning 2 years old. It looked pretty small than what I saw on the picture so I was a little disappointed. Anyway, it looks just okay since her ears are small too. But for those who are over 4 years old this wouldn't be the perfect choice since the details are too small to be noticed.",bought daughter turn 2 year old look pretti small saw pictur littl disappoint anyway look okay sinc ear small 4 year old perfect choic sinc detail small notic,N,64,fake,1
9540,"I have nothing bad to say about the product itself, it was just a hustle having to return the ring because the sizing did not correspond. I would recommend if you got sized at a jeweler to get a full or half size lower when buying this ring for an accurate fit.",noth bad say product hustl return ring size correspond would recommend got size jewel get full half size lower buy ring accur fit,N,52,fake,1
9541,"I don't wear anything as accessory other than a watch and mine broke a while ago, so my boyfriend got me this one as a replacement! It fits really well and makes me look awesome!",wear anyth accessori watch mine broke ago boyfriend got one replac fit realli well make look awesom,N,35,fake,1
9542,Very nice variety - my son is very happy with these punch sheets and is looking forward to making his own picks he and also likes that they come in 3 different sizes.  Great value!,nice varieti son happi punch sheet look forward make pick also like come 3 differ size great valu,Y,35,fake,1
9543,"good price for these cahrms, I like them a lot.. but they're not pandora so just make sure you realize this before buying it! otherwise really like it it makes my pandora bracelet look more full without spending a ton on it.",good price cahrm like lot pandora make sure realiz buy otherwis realli like make pandora bracelet look full without spend ton,N,42,fake,1
9544,Wow....amazing.very simple to carry this bag. This bag is made bygreat quality  Leather .price is very reasonable..I simply loved it.Nice one..,wow amaz simpl carri bag bag made bygreat qualiti leather price reason simpli love nice one,N,21,fake,1
9545,I purchased this for my husband's wedding band. He absolutely loves the inlay! He drives a flatbed truck and works with his hands a lot. The ring is holding up quite nicely against scratches and damage.,purchas husband wed band absolut love inlay drive flatb truck work hand lot ring hold quit nice scratch damag,N,36,fake,1
9546,"This is the best bag that I own. It fits everything I need to bring with me, along with my favorite book and my tablet for entertainment. It's perfect, and it's gorgeous. It's beautifully made and well worth the price. I can't wait to buy more of ELF's bags.",best bag fit everyth need bring along favorit book tablet entertain perfect gorgeou beauti made well worth price wait buy elf bag,N,49,fake,1
9547,"I shop at Serbags often because I love the quality of their bags. I actually bought this bag through their main website but decided I would share my thought on amazon so everyone could understand how awesome these bags really are. The quality is outstanding. I have been using this bag for about a year and there is no sign of ware and it is as durable as the day I bought it.<br /><br />I get complements all the time on the army inspired look. The bag is made to hold a large amount of content, and contains all the comfort I have been looking for in a messenger bag. I love the cushion that is on the shoulder strap, it is really helpful when carrying a heavy load. I have dealt with Serbags customer care as well and they are outstanding.<br /><br />The pockets on the sides and front are so nice when wanting access items quickly. I completely recommend using Serbags, as they provide outstanding products!",shop serbag often love qualiti bag actual bought bag main websit decid would share thought amazon everyon could understand awesom bag realli qualiti outstand use bag year sign ware durabl day bought br br get complement time armi inspir look bag made hold larg amount content contain comfort look messeng bag love cushion shoulder strap realli help carri heavi load dealt serbag custom care well outstand br br pocket side front nice want access item quickli complet recommend use serbag provid outstand product,N,168,fake,1
9548,"it's an excellent product, i love it, and i will recommend this to my friends, i bought it only days ago , i have to check its reliability yet .",excel product love recommend friend bought day ago check reliabl yet,Y,30,fake,1
9549,"This works great as a medicine cabinet for our office clinic. It has enough compartments for basic drugs for coughs, headaches, etc, and it looks very well made. It has a nice finish and it's a great quality cabinet all in all. I;m thinking of getting one for my house but I don;t think I'd be needing too much medicine. Figured our it will be a great storage for my craft stuff.",work great medicin cabinet offic clinic enough compart basic drug cough headach etc look well made nice finish great qualiti cabinet think get one hous think need much medicin figur great storag craft stuff,N,72,fake,1
9550,I absolutely love my ocarina! Can't wait to learn some songs! It's big and sturdy and beautiful just stunning and we'll tuned!,absolut love ocarina wait learn song big sturdi beauti stun tune,Y,22,fake,1
9551,"Awesome things, extreme design, flawless and elegant shape. This dazzling ornament is really charmer. Its beauty is very much likable, I like its color, shape. I think the ornament is a rare collection. This dazzling designing ornament has a rare elegance, I like it very much.",awesom thing extrem design flawless eleg shape dazzl ornament realli charmer beauti much likabl like color shape think ornament rare collect dazzl design ornament rare eleg like much,N,46,fake,1
9552,"Really convenient to use! The quality of leather is very nice, and especially for the price. I found this bag a very good looking, high quality manually made leather bag. Overall built quality is really impressive. This bag looks like really classy and perfect for my traveling needs. The feel pleasantly surprised to find exactly what I seen in the pictures advertised. If you like to look nice and classy as I do - I would highly recommend this quality bag.",realli conveni use qualiti leather nice especi price found bag good look high qualiti manual made leather bag overal built qualiti realli impress bag look like realli classi perfect travel need feel pleasantli surpris find exactli seen pictur advertis like look nice classi would highli recommend qualiti bag,N,81,fake,1
9553,I bet nobody else said that! Probably my kids favorite movie so far and it's now a video game. What more could a Lego fanatic want. They have pretty much have all the Lego PS3 games and the newest one is always their favorite. So guess what? This is their favorite video game right now.,bet nobodi els said probabl kid favorit movi far video game could lego fanat want pretti much lego ps3 game newest one alway favorit guess favorit video game right,N,55,fake,1
9554,"It's beautiful and nicely made, would definitely buy again. Just the right size and a very nice color as well.",beauti nice made would definit buy right size nice color well,Y,20,fake,1
9555,"My 12 year old daughter wanted a violin just out of the blue. Violins can be very expensive, yet being able to purchase a new one with colors to choose from for a fickle 12 year old girl at this price was an easy decision.<br /><br />The package came quick with everything expected, and the violin was not cheaply made. Yes if she ever learns to play, most likely she'll gravitate to one that will cost more, but for the money every parent can afford to by their kids an instrument to keep them interested in music and learning to play.",12 year old daughter want violin blue violin expens yet abl purchas new one color choos fickl 12 year old girl price easi decis br br packag came quick everyth expect violin cheapli made ye ever learn play like gravit one cost money everi parent afford kid instrument keep interest music learn play,N,101,fake,1
9556,I love this bag that matches my pouch. I use this everyday to house my planner and macbook along with other things when I'm out and about. And they both fit well inside!,love bag match pouch use everyday hous planner macbook along thing fit well insid,N,33,fake,1
9557,"My longevity ForceCut 42i is one of the better investments I've made in a while. I'm not new to welding or cutting metal as I've a small workshop out of my garage, but this tool helped me to do everything almost three times as fast. I could not believe how fast I was doing all my work. I managed to speed up my whole process and began doing more work than I could ever dream of. The workload felt unchanged. The change to 220v is also a really big bonus for me. Easy to use, and very effective, I love it.",longev forcecut 42i one better invest made new weld cut metal small workshop garag tool help everyth almost three time fast could believ fast work manag speed whole process began work could ever dream workload felt unchang chang 220v also realli big bonu easi use effect love,N,101,fake,1
9558,The Longevity Welding Armor M04-XL is made of the finest material from goatskin to high quality leather. This is why it will be a great investment for you especially if you want to really get ahead in the welding industry.  I have been using this for quite some time now and so far I can say that I don't have any regrets purchasing it.  It gave me the motivation to do the best job that I can because of the comfort it brings to my hands.,longev weld armor m04 xl made finest materi goatskin high qualiti leather great invest especi want realli get ahead weld industri use quit time far say regret purchas gave motiv best job comfort bring hand,N,86,fake,1
9559,I always have space problems on my laptop.  I found this while I was searching for something to help me.  This is really great and easy to install.  Now I don't need to worry about the space on my laptop.  If you have space problems like me then I highly recommend this to you.,alway space problem laptop found search someth help realli great easi instal need worri space laptop space problem like highli recommend,N,54,fake,1
9560,"It is not perfect but I am giving it a 5-star review because they gave out the best description about it so I didn't expect on it. Though, it is really good: the quality, the style and the lenses. It is good but of course you can't see perfect things in here especially that it is a material.",perfect give 5 star review gave best descript expect though realli good qualiti style lens good cours see perfect thing especi materi,N,58,fake,1
9561,"it's really easy to use and it's easy to access all functions, an awesome product, great for night outdoors, a reliable and magnificent flashlight.",realli easi use easi access function awesom product great night outdoor reliabl magnific flashlight,N,24,fake,1
9562,I bought this ring for my husband's wedding ring. He loves the no-fuss never-scratch materials and the industrial style of the pipe-cut shape. I love that the color is brighter than I expected it to be.,bought ring husband wed ring love fuss never scratch materi industri style pipe cut shape love color brighter expect,N,36,fake,1
9563,These knifes are amazing! They cut through all the food I need them to. I needed a knife because it got too old and dull and so I needed to buy new ones and jeez! These work amazingly and DEFINITELY get the job done!,knife amaz cut food need need knife got old dull need buy new one jeez work amazingli definit get job done,N,44,fake,1
9564,This is a great game. Perfect for both beginners and even veterans who still like to play these types of games.,great game perfect beginn even veteran still like play type game,N,21,fake,1
9565,"This specific set of gloves that the best for me because of the following reasons:<br />• Fashionable colors (red and white)<br />• Perfectly fitted medium size<br />• Thick leather that offers extreme protection<br />What is unique about this product is that it is made of thick leather and yet it is still very profitable and softer to touch.  Unlike any other leather gloves available in the market, you will not feel restricted when using this particular product.  For me, I look forward to work every day because I get to where these stylish yet functional moves that definitely makes hard work feel like a piece of cake.",specif set glove best follow reason br fashion color red white br perfectli fit medium size br thick leather offer extrem protect br uniqu product made thick leather yet still profit softer touch unlik leather glove avail market feel restrict use particular product look forward work everi day get stylish yet function move definit make hard work feel like piec cake,N,107,fake,1
9566,"The classic is so because it is so classic. I got this from a sun glass hut in the mall over a decade ago and have stuck with them ever since. I can't imagine wearing anything else. I will be 80 and still sporting these things. I know Ray-Ban will still be making them too, because they're classic.",classic classic got sun glass hut mall decad ago stuck ever sinc imagin wear anyth els 80 still sport thing know ray ban still make classic,N,58,fake,1
9567,I bought one of these for each of the girls in my prayer group. They are cute yet simple and great christian reminder for young girls.,bought one girl prayer group cute yet simpl great christian remind young girl,N,26,fake,1
9568,It sucks on the picture but when you see it in person it's really pretty. I've bought this as a model props. I am satisfied!,suck pictur see person realli pretti bought model prop satisfi,Y,25,fake,1
9569,"I am a preschool teacher, so this watch is perfect because it is not a very expensive but has style. Therefore, I don't care if it gets paint on it etc. Band Is very large, so I will have to have a few links removed. Overall, okay watch for the price.",preschool teacher watch perfect expens style therefor care get paint etc band larg link remov overal okay watch price,N,51,fake,1
9570,I'm very impressed with everything from start to finish. It fits much better.Thank you for sharing your artistic jewelry with the world!,impress everyth start finish fit much better thank share artist jewelri world,N,22,fake,1
9571,"My first reaction when the bag arrived at my door step was ""Wow! It's a stunning bag!"" Aside from its looks the bag is roomy, good for my laptop and notebook for school. There are pockets for pens, a place for your cell phone, tablet, and so much more. It works great for me, it's a nice buy!",first reaction bag arriv door step wow stun bag asid look bag roomi good laptop notebook school pocket pen place cell phone tablet much work great nice buy,N,58,fake,1
9572,"My office had too much stuffs, so I need to have something that would keep them in one place. I was also looking for an organizer that would be easy to place on the wall, considering my space. I was lucky that I was able to  have this pencil holder because it still have other space for my other office stuffs. You should try this one too!",offic much stuff need someth would keep one place also look organ would easi place wall consid space lucki abl pencil holder still space offic stuff tri one,N,67,fake,1
